id,tweet_url,Date,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,Tags
9.91E+17,https://twitter.com/MillieBankz/status/991216943104327680,5/1/2018,2018-05-01 07:25:09+00:00,MillieBankz,Congrats @iam_Davido You did well. #Greatness #MoneyMoves,original,,Greatness MoneyMoves,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40622591,Sun May 17 07:01:57 +0000 2009,FALSE,Music Engine É?õ Badboy É?õ For Bookings : bookbankiing@gmail.com,290,1601,1341,7,Worldwide,BanKinG!É?õ,20198,Pacific Time (US & Canada),http://tooxclusive.com/download-mp3/millie-bankz-go-daddy/,FALSE,Motivation
9.92E+17,https://twitter.com/Lottomania_NG/status/992372320227545089,5/4/2018,2018-05-04 11:56:13+00:00,Lottomania_NG,"Congrats to our #TGIF #winners, Oforho 0813xxx1973 from #Delta &amp; Mary 0806xxx2934 from #Anambra on their N5,000 #win!???¶???è

#Lottomania #LOTTO #WEBPLAY #FridayFeeling #Friday #Miracle #Naijavirals #NowPlaying #NEWS #WINNER #MoneyMoves #MTN #FREE #weekendvibes #EasyDay #Nigeria https://t.co/Oe6spMveZW",original,,TGIF winners Delta Anambra win Lottomania LOTTO WEBPLAY FridayFeeling Friday Miracle Naijavirals NowPlaying NEWS WINNER MoneyMoves MTN FREE weekendvibes EasyDay Nigeria,https://twitter.com/Lottomania_NG/status/992372320227545089/photo/1,,2,,,,en,,FALSE,2,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.15E+17,Tue Oct 03 14:21:23 +0000 2017,FALSE,The Lottomania 6/80 & 5/90 games are the easiest & fastest way to WIN BIG. CLICK on the ink to REGISTER & PLAY and stand a chance to WIN 5 MILLION CASH!???Ò???¶,188,539,1716,0,"Abuja, Nigeria",Lottomania_NG,646,Pacific Time (US & Canada),https://play.lotto-mania.com.ng/,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/confessionscfo/status/992333412592766976,5/4/2018,2018-05-04 09:21:36+00:00,confessionscfo,contemporary art market in 2017 via @artpricedotcom https://t.co/fUtRgB23Ay #investart #diversification #MoneyMoves,original,,investart diversification MoneyMoves,,https://www.artprice.com/artprice-reports/the-contemporary-art-market-report-2017/the-contemporary-art-market-report-2017,0,,,,fr,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.35E+17,Wed May 25 09:26:19 +0000 2016,FALSE,Listed company CFO. Unlocking the secrets of the C-Suite. Blogger. Wine Master. Globetrotter. Electric Guitarist. Strategist. Helping you make money.,31,32,160,2,"Paris, France",Confessionsofacfo,167,,http://www.confessionsofacfo.com,FALSE,Miscellaneous
9.91E+17,https://twitter.com/Suncoolenergy/status/990682296855474177,4/29/2018,2018-04-29 20:00:40+00:00,Suncoolenergy,"Did you know that battery backups allow you to store solar energy for later use? 

#solar #solarpower #solarenergy #solarpanel #solarpanels #solarworld #energy #ecofriendly #solarlife #energyefficient #energyfordays #energysaving #energysavings #moneymoves #moneymoney #ecoboost https://t.co/HRQpaA8Kxj",original,,solar solarpower solarenergy solarpanel solarpanels solarworld energy ecofriendly solarlife energyefficient energyfordays energysaving energysavings moneymoves moneymoney ecoboost,https://twitter.com/Suncoolenergy/status/990682296855474177/photo/1,,0,,,,en,,FALSE,0,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",9.64E+17,Wed Feb 14 19:19:59 +0000 2018,FALSE,"For over 8 years, SunCool Energy Company has provided Florida with safe, affordable and dependable solar panel services!

Email at: info@suncoolenergy.com",0,9,6,0,"Boca Raton, FL",SunCool Energy Company,88,,http://suncoolenergy.com/,FALSE,Environmental
9.91E+17,https://twitter.com/RomaVixen/status/991048622467944448,4/30/2018,2018-04-30 20:16:19+00:00,RomaVixen,Dm if you are interested in making money!! #MONEY #RomaVixen #BeomeAVixen #businessopportunity #MoneyMoves #mondaymotivation #monday https://t.co/McqLZEN3Tl https://t.co/EMrhJokJvt,original,,MONEY RomaVixen BeomeAVixen businessopportunity MoneyMoves mondaymotivation monday,https://twitter.com/RomaVixen/status/991048622467944448/photo/1,https://ift.tt/2JFSo13,0,,,,en,,FALSE,0,,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",9.87E+17,Fri Apr 20 19:01:06 +0000 2018,FALSE,,21,10,46,0,"Las Vegas, NV",Roma Vixen,6,,,FALSE,Financial Security
9.91E+17,https://twitter.com/Designatedinc/status/991209908975513600,5/1/2018,2018-05-01 06:57:12+00:00,Designatedinc,"Do it!!! Don't doubt yourself if you know thyself.

#selfaccountability #Doubt #knowthyself #selflove #MoneyMoves #MondayMotivation https://t.co/BS7zsR4ssO",original,,selfaccountability Doubt knowthyself selflove MoneyMoves MondayMotivation,https://twitter.com/Designatedinc/status/991209908975513600/video/1,,0,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.64E+17,Thu Feb 15 23:31:18 +0000 2018,FALSE,Streamer and Nerdist supreme,79,7,32,0,"California, USA",Designated Inquirer,82,,https://www.facebook.com/DesignatedInquirer/,FALSE,Motivation
9.91E+17,https://twitter.com/Hazel2Gaze/status/991443977667796993,5/1/2018,2018-05-01 22:27:19+00:00,Hazel2Gaze,Do the only thing you're #good at and #payme. #paypigs #findom #MoneyMoves #RTPig #lust https://t.co/fxoPWG5VCD,original,,good payme paypigs findom MoneyMoves RTPig lust,https://twitter.com/Hazel2Gaze/status/991443977667796993/photo/1,,1,,,,en,,FALSE,1,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.89E+17,Wed Apr 25 02:57:13 +0000 2018,FALSE,NEW Official Page of Hazel Gaze?? Findom of the elite & well trained. Applications open.,7,21,85,0,"Texas, USA",Hazel,86,,,FALSE,Adult Entertainment
9.90E+17,https://twitter.com/louie_ismael/status/990308886392524802,4/28/2018,2018-04-28 19:16:52+00:00,louie_ismael,Do what you love and you will never have to work a day in your life. #motivation #moneymovesÉ?? https://t.co/uWAqGnhuM5,original,,motivation moneymoves,,https://www.instagram.com/p/BiICBhwD4xQ/,1,,,,en,,FALSE,0,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",2932978737,Sat Dec 20 02:58:34 +0000 2014,FALSE,[Team Genesis] [TwitchKittens] My goal is to be involved in the gaming/game design community. (PSN: Zei_Aura) (Steam:LouieCruz) #TwitchAffiliate,375,195,174,4,"Pennsylvania, USA",Louie Cruz,1356,Pacific Time (US & Canada),http://www.twitch.tv/louiecruz,FALSE,Motivation
9.92E+17,https://twitter.com/naijadiscount/status/992066018183909376,5/3/2018,2018-05-03 15:39:05+00:00,naijadiscount,"Do you want to learn how to make extra ""side"" cash? The answer is to SELL on https://t.co/zbPkZJKS8y ????.
Sell your discounted items and services on https://t.co/zbPkZJKS8y.  #onlinestore #electronics #madeinnigeria #growth #discountnaija #sme #moneymoves #getrich #deals #sales https://t.co/ETnLb8pjn9",original,,onlinestore electronics madeinnigeria growth discountnaija sme moneymoves getrich deals sales,https://twitter.com/naijadiscount/status/992066018183909376/photo/1,http://discountnaija.com http://discountnaija.com,0,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7.55E+17,Tue Jul 19 10:59:24 +0000 2016,FALSE,"Official account of Discount Naija. 
SELL & ADVERTISE your discounted ITEMS/SERVICES  on https://t.co/LOYuamTVN5 for FREE! No hidden charges. Visit us now",64,543,651,0,"Lagos, Nigeria",Discount Naija,247,,http://www.discountnaija.com,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/Grind_Daylee/status/991256135784165376,5/1/2018,2018-05-01 10:00:54+00:00,Grind_Daylee,DonÉ??t be hitting my phone unless you want to talk about business.. ??????è?É?ç???Ø???? #Entrepreneur #MoneyMoves,original,,Entrepreneur MoneyMoves,,,1,,,,en,"Florida, USA",,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",412750459,Tue Nov 15 02:57:07 +0000 2011,FALSE,Elevate ????É?õ Evolve ???ÆÉ?õ Educate ????  É?õ CEO of Prosperous Visionaries É?õ Own Your Tomorrow É????è? É?õ Educate the Masses ????,1350,325,248,1,"Downtown Jacksonville, FL",Dave Lee,5033,Atlantic Time (Canada),http://imlpresentation.com,FALSE,Financial Security
9.93E+17,https://twitter.com/QueenCandiii/status/992527551947051009,5/4/2018,2018-05-04 22:13:03+00:00,QueenCandiii,"DonÉ??t fight your inner feelings, make your money rain for ME. ??????èØ??????è¨??çØ #findom #MoneyMoves",original,,findom MoneyMoves,,,2,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.44E+17,Mon Mar 20 13:44:58 +0000 2017,FALSE,"Better than you in every way. #Findom spoil me É?ùã?è. I will fuck your head up and, youÉ??ll never want to quit me. ??????????è¨",539,1207,353,7,tasteslikecandiii@gmail.com,Goddess Candace ??????èØ,252,,http://www.amazon.com/registry/wishlist/MC5MAI73T9HY,FALSE,Adult Entertainment
9.90E+17,https://twitter.com/cliveshome/status/990329067579805696,4/28/2018,2018-04-28 20:37:03+00:00,cliveshome,Don't fear how people might react to your dreams. #money #moneymaker #moneygram #money???¯ #moneyz #moneygram???????? #moneymoney #moneymoneymoney #moneyteam #moneyflip #moneygang #moneypak #moneybackguarantee #moneymoves #moneypit #moneyhungry #moneymakingmonday #moneyandviolence #mÉ?? https://t.co/Ykbis5RD2X,original,,money moneymaker moneygram money moneyz moneygram moneymoney moneymoneymoney moneyteam moneyflip moneygang moneypak moneybackguarantee moneymoves moneypit moneyhungry moneymakingmonday moneyandviolence m,https://twitter.com/cliveshome/status/990329067579805696/photo/1,,0,,,,en,,FALSE,0,,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",38135616,Wed May 06 07:36:27 +0000 2009,FALSE,I'm inspired by your tweets & views. All posts by M.C.N are written by me. Motivational Writer | Thought-educator | Vision to Success driver!,234,1326,3768,10,blogger,@Cliveshome ~ M.C.N Community,8359,Harare,http://www.instagram.com/cliveshome,FALSE,Motivation
9.92E+17,https://twitter.com/Lottomania_NG/status/992357402275172352,5/4/2018,2018-05-04 10:56:56+00:00,Lottomania_NG,"Don't forget the 680 &amp; 590 games!???ü
To play, Dial *873*1# to SUBSCRIBE &amp; PLAY or Send IN to 873 NOW.
CLICK ????https://t.co/wegCZTKlI1  ???¶

#TGIF #Lottomania #LOTTO #WEBPLAY #FridayFeeling #Miracle #Naijavirals #NowPlaying #NEWS #WINNER #MoneyMoves #MTN #FREE #weekendvibes #EasyDay https://t.co/TdO7Heo5Wn",original,,TGIF Lottomania LOTTO WEBPLAY FridayFeeling Miracle Naijavirals NowPlaying NEWS WINNER MoneyMoves MTN FREE weekendvibes EasyDay,https://twitter.com/Lottomania_NG/status/992357402275172352/photo/1,https://play.lotto-mania.com.ng/,2,,,,en,,FALSE,2,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.15E+17,Tue Oct 03 14:21:23 +0000 2017,FALSE,The Lottomania 6/80 & 5/90 games are the easiest & fastest way to WIN BIG. CLICK on the ink to REGISTER & PLAY and stand a chance to WIN 5 MILLION CASH!???Ò???¶,188,539,1716,0,"Abuja, Nigeria",Lottomania_NG,646,Pacific Time (US & Canada),https://play.lotto-mania.com.ng/,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/brunchandbudget/status/991165208314888192,5/1/2018,2018-05-01 03:59:35+00:00,brunchandbudget,Dressing up is a form of #Respect Listen: https://t.co/Sj9Nku5KI4 #SmallBusiness @jrbabyhatter @DyalektRaps #MoneyMoves #Hats #Entrepreneur #businessowners https://t.co/Qs7iluMlyP,original,,Respect SmallBusiness MoneyMoves Hats Entrepreneur businessowners,https://twitter.com/brunchandbudget/status/991165208314888192/photo/1,https://buff.ly/2pi2IEL,1,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2742772543,Mon Aug 18 18:43:46 +0000 2014,FALSE,Financial planning firm - we meet for a meal and talk about your money! | Also a podcast on personal finance & racial economic justice - https://t.co/q92xJ2S0Vg,1014,1029,473,88,"Brooklyn, NY",Brunch & Budget,2765,,http://brunchandbudget.com/podcast,FALSE,Financial Security
9.92E+17,https://twitter.com/noahbri03/status/992224641468063751,5/4/2018,2018-05-04 02:09:23+00:00,noahbri03,???? #kanyewest knows exactly what heÉ??s doing #moneymoves,original,,kanyewest moneymoves,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2847898586,Wed Oct 08 21:25:45 +0000 2014,FALSE,,33,21,25,0,,Noah,70,,,FALSE,Celebrity
9.91E+17,https://twitter.com/G9daGoddessFans/status/991042779215253504,4/30/2018,2018-04-30 19:53:05+00:00,G9daGoddessFans,"???¯???¯???¯???? 
#MondayMotivation #money #Securethebag #moneymoves https://t.co/XaU66R6H7d",original,,MondayMotivation money Securethebag moneymoves,https://twitter.com/G9daGoddessFans/status/991042779215253504/photo/1,,1,,,,und,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2863249328,Sat Oct 18 18:51:14 +0000 2014,FALSE,"Yur everyday | Model | Live life stay lit ???????Å???´??èùÉ??Offical Fan Account É?? #QuenWinMoneyTeam. ???????˝???Ê???˙g9@g9dagoddess.com ???ù P.O. ???? 240 Yonkers, N.Y 10702",7214,49563,46756,58,cloud 9,G9daGoddess??,8515,,http://g9dagoddess.com,FALSE,Financial Security
9.93E+17,https://twitter.com/journey_kass/status/992788489904230400,5/5/2018,2018-05-05 15:29:55+00:00,journey_kass,"???¯???¯???Êis it Rax, Cash ,Madi ,Tito mboweni.   

What do you itÉ?ù??è?

#MoneyTalks 
#MoneyMoves https://t.co/WQS4RJZfyN",original,,MoneyTalks MoneyMoves,https://twitter.com/journey_kass/status/992788489904230400/photo/1,,1,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",8.44E+17,Sun Mar 19 16:57:04 +0000 2017,FALSE,"Official Twitter for journey kass(Rapper and Songwriter) I.G: journey kass, for more info /bookings email:journeykass@gmail.com/ WhatsApp:0792194062",479,428,399,0,South Africa,IT'S GAME,134,,,FALSE,Miscellaneous
9.91E+17,https://twitter.com/StepMasterRyan/status/991163139612962817,5/1/2018,2018-05-01 03:51:22+00:00,StepMasterRyan,???Ê for size reference. #moneymoves #chefmasterryanÉ?? https://t.co/dO9BsmZTm2,original,,moneymoves chefmasterryan,,https://www.instagram.com/p/BiOGqmVH1oBpP7adXydrKOa1V5KoENGbkKRebE0/?utm_source=twitter,0,,,,en,,FALSE,0,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",36297974,Wed Apr 29 05:40:38 +0000 2009,FALSE,Pro Wrestling Fan | Taco Bell enthusiast | One of the R's in @RandRRealTalk https://t.co/dCju2i9kq4,127,151,356,8,Fresno/SB/LA,Ryan Tiburcio,3407,Pacific Time (US & Canada),http://twitch.tv/stepdaddymcnasty,FALSE,Miscellaneous
9.92E+17,https://twitter.com/RitaKurtz/status/992451694704316416,5/4/2018,2018-05-04 17:11:37+00:00,RitaKurtz,"???Ê Sometimes you could just use a Billion dollars. Or a Trillion, IÉ??m not picky. ????  How É??bout you?  #hbu???Ê 
.
.
.
OR...how about we be better managers of what we have and be grateful and content?
.
.
.
#BigGoals #MoneyMoves #NotPicky #Billionaire #retweet #???? #Éù?ã?è #RitaRitaRita https://t.co/ujQmjKrU0r",original,,hbu BigGoals MoneyMoves NotPicky Billionaire retweet RitaRitaRita,https://twitter.com/RitaKurtz/status/992451694704316416/photo/1,,0,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",176743194,Tue Aug 10 09:31:13 +0000 2010,FALSE,Actress/Model/Singer/Spokes Model/Public Speaker/Entertainer,972,170,149,24,Everywhere!,Rita Kurtz,3082,Pacific Time (US & Canada),http://RitaRitaRita.com,FALSE,Motivation
9.92E+17,https://twitter.com/WayneBoxing/status/992398022167457792,5/4/2018,2018-05-04 13:38:21+00:00,WayneBoxing,???????˝ #MoneyMoves #MoneyHeist #MoneyManagement @RedStripeRocco @RedStripe @JamaicaNational ????É??ã?è ??è? https://t.co/1fpLf6ntVA,original,,MoneyMoves MoneyHeist MoneyManagement,https://twitter.com/WayneBoxing/status/992398022167457792/photo/1,,2,,,,und,Jamaica,FALSE,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",340323743,Fri Jul 22 14:26:33 +0000 2011,FALSE,"Im a former boxing champ, farther of two beautiful daughters, s.i.a licensed, also an unlicensed referee and judge. A big boxing fan",7386,3027,398,24,"South London, England",Wayne Alexander,10212,,,FALSE,Financial Security
9.91E+17,https://twitter.com/_ChicagoReppin/status/991396934719037440,5/1/2018,2018-05-01 19:20:23+00:00,_ChicagoReppin,Ended the month as the dealerships #2 Top sales. Will be #1 for the month of May #FACTS #moneymoves ????????,original,,FACTS moneymoves,,,3,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2224785546,Sun Dec 01 11:39:14 +0000 2013,FALSE,Mejor sola que mal acompa?Òada ???ü??è¨,2217,276,177,0,"Fort Worth, TX",JessicaaÉù?ã?è,8722,,,FALSE,Financial Security
9.90E+17,https://twitter.com/GonkGonkCA/status/990133200977412097,4/28/2018,2018-04-28 07:38:45+00:00,GonkGonkCA,"Ending the week with a bang! 
GG EZ. 
#RadicalHeights #BattleRoyale
#twitchclip #twitchtv #moneymoves #LITUATION #Racks #PCMR
https://t.co/JHTPoqERWF",original,,RadicalHeights BattleRoyale twitchclip twitchtv moneymoves LITUATION Racks PCMR,,https://clips.twitch.tv/ObliqueArborealGazelleSSSsss,1,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2272893150,Thu Jan 02 11:41:35 +0000 2014,FALSE,"https://t.co/j38GsXly9Q
Also Check out https://t.co/zxvQ9aKO2D",96,105,42,6,"California, USA",GonkGonk,2476,Pacific Time (US & Canada),,FALSE,Miscellaneous
9.92E+17,https://twitter.com/Lottomania_NG/status/992425470816870401,5/4/2018,2018-05-04 15:27:25+00:00,Lottomania_NG,"Enjoy the #weekend and don't forget to CLICK ????
https://t.co/wegCZTKlI1  to REGISTER, FUND YOUR WALLET &amp; PLAY TO WIN BIG!????
Enjoy the AWOOF!???è???ü

#TGIF #LOTTO #FridayFeeling #Friday #Miracle #Naijavirals #NowPlaying #NEWS #WINNER #MoneyMoves #FREE #weekendvibes #EasyDay #Nigeria https://t.co/fjFqadTSwx",original,,weekend TGIF LOTTO FridayFeeling Friday Miracle Naijavirals NowPlaying NEWS WINNER MoneyMoves FREE weekendvibes EasyDay Nigeria,https://twitter.com/Lottomania_NG/status/992425470816870401/photo/1,https://play.lotto-mania.com.ng/,1,,,,en,,FALSE,1,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.15E+17,Tue Oct 03 14:21:23 +0000 2017,FALSE,The Lottomania 6/80 & 5/90 games are the easiest & fastest way to WIN BIG. CLICK on the ink to REGISTER & PLAY and stand a chance to WIN 5 MILLION CASH!???Ò???¶,188,539,1716,0,"Abuja, Nigeria",Lottomania_NG,646,Pacific Time (US & Canada),https://play.lotto-mania.com.ng/,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/GratefulGirls/status/991185685418737665,5/1/2018,2018-05-01 05:20:57+00:00,GratefulGirls,EntreprenHER Mantra: É??Scared money donÉ??t make no money!É?ù #GirlBoss #MoneyMoves,original,,GirlBoss MoneyMoves,,,1,,,,en,,,0,,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",61687619,Fri Jul 31 04:08:49 +0000 2009,FALSE,"God Fearing|Serial Entrepreneur|Journalist| @MojoPR,Media,AppDev|TV Producer Child Advocate|Founder of @GratefulGirls1 ~Gratitude~ is a Lifestyle",102,10456,886,85,In HIS Will,Chandra Cooper,14671,Central Time (US & Canada),http://www.gratefulgirls.org,FALSE,Financial Security
